STATION,TIME,X,Y,VALUE
10218,2018041710,146.2583,-38.18647,8.7
10218,2018042119,146.2583,-38.18647,8.7
10218,2018042410,146.2583,-38.18647,8.7
10218,2018050605,146.2583,-38.18647,8.7
10218,2018050618,146.2583,-38.18647,8.7
10218,2018051205,146.2583,-38.18647,8.7
10218,2018060214,146.2583,-38.18647,8.7
10218,2018060322,146.2583,-38.18647,8.7
10218,2018060901,146.2583,-38.18647,8.7
10218,2018061421,146.2583,-38.18647,8.7
10218,2018062611,146.2583,-38.18647,8.7
10218,2018062813,146.2583,-38.18647,8.7
10218,2018071002,146.2583,-38.18647,8.7
10218,2018072208,146.2583,-38.18647,8.7
10218,2018072716,146.2583,-38.18647,8.7
10218,2018072911,146.2583,-38.18647,8.7
10218,2018080911,146.2583,-38.18647,8.7
10218,2018081719,146.2583,-38.18647,8.7
10218,2018082304,146.2583,-38.18647,8.7
10218,2018082409,146.2583,-38.18647,8.7
10218,2018090510,146.2583,-38.18647,8.7
10218,2018092602,146.2583,-38.18647,8.7
10218,2018101912,146.2583,-38.18647,8.7
10218,2018110315,146.2583,-38.18647,8.7
10218,2018110517,146.2583,-38.18647,8.7
10218,2018110819,146.2583,-38.18647,8.7
10218,2018111217,146.2583,-38.18647,8.7
10218,2018111918,146.2583,-38.18647,8.7
10218,2018121007,146.2583,-38.18647,8.7
10218,2018122007,146.2583,-38.18647,8.7
10219,2018010817,146.4149,-38.30431,8.7
10219,2018011208,146.4149,-38.30431,8.7
10219,2018012112,146.4149,-38.30431,8.7
10219,2018012410,146.4149,-38.30431,8.7
10219,2018012522,146.4149,-38.30431,8.7
10219,2018012815,146.4149,-38.30431,8.7
10219,2018012908,146.4149,-38.30431,8.7
10219,2018012922,146.4149,-38.30431,8.7
10219,2018020719,146.4149,-38.30431,8.7
10219,2018021716,146.4149,-38.30431,8.7
10219,2018022119,146.4149,-38.30431,8.7
10219,2018022214,146.4149,-38.30431,8.7
10219,2018022422,146.4149,-38.30431,8.7
10219,2018031115,146.4149,-38.30431,8.7
10219,2018032010,146.4149,-38.30431,8.7
10219,2018041806,146.4149,-38.30431,8.7
10219,2018042112,146.4149,-38.30431,8.7
10219,2018042700,146.4149,-38.30431,8.7
10219,2018042711,146.4149,-38.30431,8.7
10219,2018042823,146.4149,-38.30431,8.7
10219,2018050300,146.4149,-38.30431,8.7
10219,2018050523,146.4149,-38.30431,8.7
10219,2018051502,146.4149,-38.30431,8.7
10219,2018052316,146.4149,-38.30431,8.7
10219,2018060919,146.4149,-38.30431,8.7
10219,2018061104,146.4149,-38.30431,8.7
10219,2018061809,146.4149,-38.30431,8.7
10219,2018062403,146.4149,-38.30431,8.7
10219,2018070109,146.4149,-38.30431,8.7
10219,2018072322,146.4149,-38.30431,8.7
10219,2018072820,146.4149,-38.30431,8.7
10219,2018072902,146.4149,-38.30431,8.7
10219,2018080617,146.4149,-38.30431,8.7
10219,2018080823,146.4149,-38.30431,8.7
10219,2018082516,146.4149,-38.30431,8.7
10219,2018090413,146.4149,-38.30431,8.7
10219,2018090718,146.4149,-38.30431,8.7
10219,2018090904,146.4149,-38.30431,8.7
10219,2018091613,146.4149,-38.30431,8.7
10219,2018091906,146.4149,-38.30431,8.7
10219,2018092715,146.4149,-38.30431,8.7
10219,2018100217,146.4149,-38.30431,8.7
10219,2018102723,146.4149,-38.30431,8.7
10219,2018110216,146.4149,-38.30431,8.7
10219,2018111004,146.4149,-38.30431,8.7
10219,2018111121,146.4149,-38.30431,8.7
10219,2018112018,146.4149,-38.30431,8.7
10219,2018120903,146.4149,-38.30431,8.7
10219,2018121722,146.4149,-38.30431,8.7
10239,2018010206,144.97,-37.8074,8.7
10239,2018010818,144.97,-37.8074,8.7
10239,2018010915,144.97,-37.8074,8.7
10239,2018011419,144.97,-37.8074,8.7
10239,2018011519,144.97,-37.8074,8.7
10239,2018011520,144.97,-37.8074,8.7
10239,2018011904,144.97,-37.8074,8.7
10239,2018012910,144.97,-37.8074,8.7
10239,2018020416,144.97,-37.8074,8.7
10239,2018020509,144.97,-37.8074,8.7
10239,2018020804,144.97,-37.8074,8.7
10239,2018021213,144.97,-37.8074,8.7
10239,2018021702,144.97,-37.8074,8.7
10239,2018030212,144.97,-37.8074,8.7
10239,2018030407,144.97,-37.8074,8.7
10239,2018030414,144.97,-37.8074,8.7
10239,2018030418,144.97,-37.8074,8.7
10239,2018030510,144.97,-37.8074,8.7
10239,2018030905,144.97,-37.8074,8.7
10239,2018031205,144.97,-37.8074,8.7
10239,2018032100,144.97,-37.8074,8.7
10239,2018032711,144.97,-37.8074,8.7
10239,2018040202,144.97,-37.8074,8.7
10239,2018040219,144.97,-37.8074,8.7
10239,2018040607,144.97,-37.8074,8.7
10239,2018040823,144.97,-37.8074,8.7
10239,2018041001,144.97,-37.8074,8.7
10239,2018041305,144.97,-37.8074,8.7
10239,2018042407,144.97,-37.8074,8.7
10239,2018042819,144.97,-37.8074,8.7
10239,2018050314,144.97,-37.8074,8.7
10239,2018051207,144.97,-37.8074,8.7
10239,2018051902,144.97,-37.8074,8.7
10239,2018052206,144.97,-37.8074,8.7
10239,2018052718,144.97,-37.8074,8.7
10239,2018052819,144.97,-37.8074,8.7
10239,2018060315,144.97,-37.8074,8.7
10239,2018060700,144.97,-37.8074,8.7
10239,2018060720,144.97,-37.8074,8.7
10239,2018061411,144.97,-37.8074,8.7
10239,2018061812,144.97,-37.8074,8.7
10239,2018061821,144.97,-37.8074,8.7
10239,2018062405,144.97,-37.8074,8.7
10239,2018070115,144.97,-37.8074,8.7
10239,2018070618,144.97,-37.8074,8.7
10239,2018071023,144.97,-37.8074,8.7
10239,2018072021,144.97,-37.8074,8.7
10239,2018073017,144.97,-37.8074,8.7
10239,2018080215,144.97,-37.8074,8.7
10239,2018081318,144.97,-37.8074,8.7
10239,2018082208,144.97,-37.8074,8.7
10239,2018090503,144.97,-37.8074,8.7
10239,2018090801,144.97,-37.8074,8.7
10239,2018091123,144.97,-37.8074,8.7
10239,2018091414,144.97,-37.8074,8.7
10239,2018100417,144.97,-37.8074,8.7
10239,2018100623,144.97,-37.8074,8.7
10239,2018100713,144.97,-37.8074,8.7
10239,2018100809,144.97,-37.8074,8.7
10239,2018101317,144.97,-37.8074,8.7
10239,2018101401,144.97,-37.8074,8.7
10239,2018102404,144.97,-37.8074,8.7
10239,2018102702,144.97,-37.8074,8.7
10239,2018111709,144.97,-37.8074,8.7
10239,2018112319,144.97,-37.8074,8.7
10239,2018112915,144.97,-37.8074,8.7
10239,2018120806,144.97,-37.8074,8.7
10239,2018120918,144.97,-37.8074,8.7
10239,2018121114,144.97,-37.8074,8.7
10239,2018121321,144.97,-37.8074,8.7
10239,2018121606,144.97,-37.8074,8.7
10239,2018121713,144.97,-37.8074,8.7
10239,2018122315,144.97,-37.8074,8.7
10239,2018123007,144.97,-37.8074,8.7
10239,2018123118,144.97,-37.8074,8.7
10001,2018010108,145.0306,-37.77841,8.6
10001,2018010221,145.0306,-37.77841,8.6
10001,2018020221,145.0306,-37.77841,8.6
10001,2018021104,145.0306,-37.77841,8.6
10001,2018021312,145.0306,-37.77841,8.6
10001,2018022210,145.0306,-37.77841,8.6
10001,2018022315,145.0306,-37.77841,8.6
10001,2018022322,145.0306,-37.77841,8.6
10001,2018030810,145.0306,-37.77841,8.6
10001,2018032612,145.0306,-37.77841,8.6
10001,2018041301,145.0306,-37.77841,8.6
10001,2018041420,145.0306,-37.77841,8.6
10001,2018042902,145.0306,-37.77841,8.6
10001,2018051410,145.0306,-37.77841,8.6
10001,2018052121,145.0306,-37.77841,8.6
10001,2018052315,145.0306,-37.77841,8.6
10001,2018052404,145.0306,-37.77841,8.6
10001,2018053016,145.0306,-37.77841,8.6
10001,2018061619,145.0306,-37.77841,8.6
10001,2018070320,145.0306,-37.77841,8.6
10001,2018071621,145.0306,-37.77841,8.6
10001,2018072320,145.0306,-37.77841,8.6
10001,2018072604,145.0306,-37.77841,8.6
10001,2018092707,145.0306,-37.77841,8.6
10001,2018100618,145.0306,-37.77841,8.6
10001,2018100800,145.0306,-37.77841,8.6
10001,2018102007,145.0306,-37.77841,8.6
10001,2018111300,145.0306,-37.77841,8.6
10001,2018111508,145.0306,-37.77841,8.6
10001,2018112010,145.0306,-37.77841,8.6
10001,2018112406,145.0306,-37.77841,8.6
10001,2018112707,145.0306,-37.77841,8.6
10001,2018122619,145.0306,-37.77841,8.6
10003,2018010812,144.8728,-37.80488,8.6
10003,2018011909,144.8728,-37.80488,8.6
10003,2018012700,144.8728,-37.80488,8.6
10003,2018020705,144.8728,-37.80488,8.6
10003,2018021509,144.8728,-37.80488,8.6
10003,2018030711,144.8728,-37.80488,8.6
10003,2018031308,144.8728,-37.80488,8.6
10003,2018031514,144.8728,-37.80488,8.6
10003,2018031819,144.8728,-37.80488,8.6
10003,2018032616,144.8728,-37.80488,8.6
10003,2018032710,144.8728,-37.80488,8.6
10003,2018032718,144.8728,-37.80488,8.6
10003,2018041120,144.8728,-37.80488,8.6
10003,2018041311,144.8728,-37.80488,8.6
10003,2018042503,144.8728,-37.80488,8.6
10003,2018053016,144.8728,-37.80488,8.6
10003,2018060417,144.8728,-37.80488,8.6
10003,2018060421,144.8728,-37.80488,8.6
10003,2018060619,144.8728,-37.80488,8.6
10003,2018062104,144.8728,-37.80488,8.6
10003,2018070310,144.8728,-37.80488,8.6
10003,2018070818,144.8728,-37.80488,8.6
10003,2018071010,144.8728,-37.80488,8.6
10003,2018071508,144.8728,-37.80488,8.6
10003,2018071511,144.8728,-37.80488,8.6
10003,2018072504,144.8728,-37.80488,8.6
10003,2018080201,144.8728,-37.80488,8.6
10003,2018081613,144.8728,-37.80488,8.6
10003,2018081702,144.8728,-37.80488,8.6
10003,2018090718,144.8728,-37.80488,8.6
10003,2018092722,144.8728,-37.80488,8.6
10003,2018100207,144.8728,-37.80488,8.6
10003,2018100421,144.8728,-37.80488,8.6
10003,2018101402,144.8728,-37.80488,8.6
10003,2018101604,144.8728,-37.80488,8.6
10003,2018102307,144.8728,-37.80488,8.6
10003,2018102510,144.8728,-37.80488,8.6
10003,2018102606,144.8728,-37.80488,8.6
10003,2018103020,144.8728,-37.80488,8.6
10003,2018121508,144.8728,-37.80488,8.6
10003,2018121620,144.8728,-37.80488,8.6
10003,2018122504,144.8728,-37.80488,8.6
10003,2018122511,144.8728,-37.80488,8.6
10003,2018122521,144.8728,-37.80488,8.6
10003,2018122817,144.8728,-37.80488,8.6
10003,2018122917,144.8728,-37.80488,8.6
10011,2018010501,146.5315,-38.19428,8.6
10011,2018011501,146.5315,-38.19428,8.6
10011,2018012218,146.5315,-38.19428,8.6
10011,2018013123,146.5315,-38.19428,8.6
10011,2018020722,146.5315,-38.19428,8.6
10011,2018020802,146.5315,-38.19428,8.6
10011,2018020820,146.5315,-38.19428,8.6
10011,2018021520,146.5315,-38.19428,8.6
10011,2018021820,146.5315,-38.19428,8.6
10011,2018030820,146.5315,-38.19428,8.6
10011,2018030914,146.5315,-38.19428,8.6
10011,2018031402,146.5315,-38.19428,8.6
10011,2018031903,146.5315,-38.19428,8.6
10011,2018033006,146.5315,-38.19428,8.6
10011,2018040907,146.5315,-38.19428,8.6
10011,2018041911,146.5315,-38.19428,8.6
10011,2018042608,146.5315,-38.19428,8.6
10011,2018050110,146.5315,-38.19428,8.6
10011,2018050600,146.5315,-38.19428,8.6
10011,2018050804,146.5315,-38.19428,8.6
10011,2018051015,146.5315,-38.19428,8.6
10011,2018051102,146.5315,-38.19428,8.6
10011,2018051206,146.5315,-38.19428,8.6
10011,2018052323,146.5315,-38.19428,8.6
10011,2018052407,146.5315,-38.19428,8.6
10011,2018060322,146.5315,-38.19428,8.6
10011,2018060400,146.5315,-38.19428,8.6
10011,2018060514,146.5315,-38.19428,8.6
10011,2018060723,146.5315,-38.19428,8.6
10011,2018061316,146.5315,-38.19428,8.6
10011,2018061920,146.5315,-38.19428,8.6
10011,2018062505,146.5315,-38.19428,8.6
10011,2018062715,146.5315,-38.19428,8.6
10011,2018070720,146.5315,-38.19428,8.6
10011,2018071711,146.5315,-38.19428,8.6
10011,2018072813,146.5315,-38.19428,8.6
10011,2018072906,146.5315,-38.19428,8.6
10011,2018090419,146.5315,-38.19428,8.6
10011,2018090606,146.5315,-38.19428,8.6
10011,2018091009,146.5315,-38.19428,8.6
10011,2018091221,146.5315,-38.19428,8.6
10011,2018091500,146.5315,-38.19428,8.6
10011,2018091723,146.5315,-38.19428,8.6
10011,2018092208,146.5315,-38.19428,8.6
10011,2018112218,146.5315,-38.19428,8.6
10011,2018120407,146.5315,-38.19428,8.6
10011,2018120922,146.5315,-38.19428,8.6
10011,2018122223,146.5315,-38.19428,8.6
10011,2018122905,146.5315,-38.19428,8.6
10011,2018122910,146.5315,-38.19428,8.6
10011,2018123119,146.5315,-38.19428,8.6
10017,2018010806,146.4245,-38.22939,8.6
10017,2018011211,146.4245,-38.22939,8.6
10017,2018012522,146.4245,-38.22939,8.6
10017,2018012822,146.4245,-38.22939,8.6
10017,2018022017,146.4245,-38.22939,8.6
10017,2018022319,146.4245,-38.22939,8.6
10017,2018022600,146.4245,-38.22939,8.6
10017,2018032602,146.4245,-38.22939,8.6
10017,2018032708,146.4245,-38.22939,8.6
10017,2018033017,146.4245,-38.22939,8.6
10017,2018033118,146.4245,-38.22939,8.6
10017,2018041912,146.4245,-38.22939,8.6
10017,2018042103,146.4245,-38.22939,8.6
10017,2018042117,146.4245,-38.22939,8.6
10017,2018042613,146.4245,-38.22939,8.6
10017,2018050105,146.4245,-38.22939,8.6
10017,2018050415,146.4245,-38.22939,8.6
10017,2018051205,146.4245,-38.22939,8.6
10017,2018051412,146.4245,-38.22939,8.6
10017,2018051514,146.4245,-38.22939,8.6
10017,2018051608,146.4245,-38.22939,8.6
10017,2018051613,146.4245,-38.22939,8.6
10017,2018051919,146.4245,-38.22939,8.6
10017,2018060515,146.4245,-38.22939,8.6
10017,2018061013,146.4245,-38.22939,8.6
10017,2018061306,146.4245,-38.22939,8.6
10017,2018071313,146.4245,-38.22939,8.6
10017,2018071519,146.4245,-38.22939,8.6
10017,2018071802,146.4245,-38.22939,8.6
10017,2018071817,146.4245,-38.22939,8.6
10017,2018081604,146.4245,-38.22939,8.6
10017,2018081718,146.4245,-38.22939,8.6
10017,2018082216,146.4245,-38.22939,8.6
10017,2018083102,146.4245,-38.22939,8.6
10017,2018090714,146.4245,-38.22939,8.6
10017,2018091520,146.4245,-38.22939,8.6
10017,2018092716,146.4245,-38.22939,8.6
10017,2018092917,146.4245,-38.22939,8.6
10017,2018100101,146.4245,-38.22939,8.6
10017,2018100509,146.4245,-38.22939,8.6
10017,2018101620,146.4245,-38.22939,8.6
10017,2018102322,146.4245,-38.22939,8.6
10017,2018102400,146.4245,-38.22939,8.6
10017,2018102713,146.4245,-38.22939,8.6
10017,2018102922,146.4245,-38.22939,8.6
10017,2018110308,146.4245,-38.22939,8.6
10017,2018110700,146.4245,-38.22939,8.6
10017,2018120801,146.4245,-38.22939,8.6
10017,2018120814,146.4245,-38.22939,8.6
10017,2018121313,146.4245,-38.22939,8.6
10017,2018122416,146.4245,-38.22939,8.6
10017,2018122512,146.4245,-38.22939,8.6
10017,2018122518,146.4245,-38.22939,8.6
10017,2018122804,146.4245,-38.22939,8.6
10107,2018010720,144.3703,-38.17356,8.6
10107,2018010820,144.3703,-38.17356,8.6
10107,2018012620,144.3703,-38.17356,8.6
10107,2018020702,144.3703,-38.17356,8.6
10107,2018022507,144.3703,-38.17356,8.6
10107,2018022606,144.3703,-38.17356,8.6
10107,2018022623,144.3703,-38.17356,8.6
10107,2018030101,144.3703,-38.17356,8.6
10107,2018030809,144.3703,-38.17356,8.6
10107,2018031610,144.3703,-38.17356,8.6
10107,2018031718,144.3703,-38.17356,8.6
10107,2018031801,144.3703,-38.17356,8.6
10107,2018031816,144.3703,-38.17356,8.6
10107,2018042601,144.3703,-38.17356,8.6
10107,2018042923,144.3703,-38.17356,8.6
10107,2018051319,144.3703,-38.17356,8.6
10107,2018052804,144.3703,-38.17356,8.6
10107,2018060117,144.3703,-38.17356,8.6
10107,2018060606,144.3703,-38.17356,8.6
10107,2018062020,144.3703,-38.17356,8.6
10107,2018062105,144.3703,-38.17356,8.6
10107,2018062508,144.3703,-38.17356,8.6
10107,2018070307,144.3703,-38.17356,8.6
10107,2018070718,144.3703,-38.17356,8.6
10107,2018073009,144.3703,-38.17356,8.6
10107,2018080120,144.3703,-38.17356,8.6
10107,2018081910,144.3703,-38.17356,8.6
10107,2018090414,144.3703,-38.17356,8.6
10107,2018091203,144.3703,-38.17356,8.6
10107,2018091510,144.3703,-38.17356,8.6
10107,2018091721,144.3703,-38.17356,8.6
10107,2018092311,144.3703,-38.17356,8.6
10107,2018100911,144.3703,-38.17356,8.6
10107,2018102803,144.3703,-38.17356,8.6
10107,2018103020,144.3703,-38.17356,8.6
10107,2018110104,144.3703,-38.17356,8.6
10107,2018110209,144.3703,-38.17356,8.6
10107,2018110714,144.3703,-38.17356,8.6
10107,2018112207,144.3703,-38.17356,8.6
10107,2018122619,144.3703,-38.17356,8.6
10107,2018122900,144.3703,-38.17356,8.6
10107,2018122916,144.3703,-38.17356,8.6
10107,2018123015,144.3703,-38.17356,8.6
10217,2018011010,146.3873,-38.23929,8.6
10217,2018011110,146.3873,-38.23929,8.6
10217,2018011203,146.3873,-38.23929,8.6
10217,2018012007,146.3873,-38.23929,8.6
10217,2018012504,146.3873,-38.23929,8.6
10217,2018012710,146.3873,-38.23929,8.6
10217,2018013014,146.3873,-38.23929,8.6
10217,2018020211,146.3873,-38.23929,8.6
10217,2018020807,146.3873,-38.23929,8.6
10217,2018032017,146.3873,-38.23929,8.6
10217,2018032320,146.3873,-38.23929,8.6
10217,2018040114,146.3873,-38.23929,8.6
10217,2018040510,146.3873,-38.23929,8.6
10217,2018040600,146.3873,-38.23929,8.6
10217,2018040820,146.3873,-38.23929,8.6
10217,2018041301,146.3873,-38.23929,8.6
10217,2018041823,146.3873,-38.23929,8.6
10217,2018042204,146.3873,-38.23929,8.6
10217,2018042419,146.3873,-38.23929,8.6
10217,2018050623,146.3873,-38.23929,8.6
10217,2018051612,146.3873,-38.23929,8.6
10217,2018052707,146.3873,-38.23929,8.6
10217,2018060518,146.3873,-38.23929,8.6
10217,2018062105,146.3873,-38.23929,8.6
10217,2018071022,146.3873,-38.23929,8.6
10217,2018071412,146.3873,-38.23929,8.6
10217,2018071505,146.3873,-38.23929,8.6
10217,2018071717,146.3873,-38.23929,8.6
10217,2018080220,146.3873,-38.23929,8.6
10217,2018081919,146.3873,-38.23929,8.6
10217,2018082109,146.3873,-38.23929,8.6
10217,2018082701,146.3873,-38.23929,8.6
10217,2018092304,146.3873,-38.23929,8.6
10217,2018100117,146.3873,-38.23929,8.6
10217,2018101722,146.3873,-38.23929,8.6
10217,2018102603,146.3873,-38.23929,8.6
10217,2018102804,146.3873,-38.23929,8.6
10217,2018102816,146.3873,-38.23929,8.6
10217,2018103020,146.3873,-38.23929,8.6
10217,2018110510,146.3873,-38.23929,8.6
10217,2018111811,146.3873,-38.23929,8.6
10217,2018112321,146.3873,-38.23929,8.6
10217,2018120820,146.3873,-38.23929,8.6
10217,2018121310,146.3873,-38.23929,8.6
10217,2018122521,146.3873,-38.23929,8.6
10218,2018010402,146.2583,-38.18647,8.6
10218,2018010907,146.2583,-38.18647,8.6
10218,2018012717,146.2583,-38.18647,8.6
10218,2018013009,146.2583,-38.18647,8.6
10218,2018020906,146.2583,-38.18647,8.6
10218,2018021505,146.2583,-38.18647,8.6
10218,2018021509,146.2583,-38.18647,8.6
10218,2018031203,146.2583,-38.18647,8.6
10218,2018031414,146.2583,-38.18647,8.6
10218,2018032117,146.2583,-38.18647,8.6
10218,2018041717,146.2583,-38.18647,8.6
10218,2018050705,146.2583,-38.18647,8.6
10218,2018051411,146.2583,-38.18647,8.6
10218,2018051622,146.2583,-38.18647,8.6
10218,2018060520,146.2583,-38.18647,8.6
10218,2018060608,146.2583,-38.18647,8.6
10218,2018060703,146.2583,-38.18647,8.6
10218,2018060800,146.2583,-38.18647,8.6
10218,2018060819,146.2583,-38.18647,8.6
10218,2018062216,146.2583,-38.18647,8.6
10218,2018070208,146.2583,-38.18647,8.6
10218,2018071113,146.2583,-38.18647,8.6
10218,2018072102,146.2583,-38.18647,8.6
10218,2018072203,146.2583,-38.18647,8.6
10218,2018072218,146.2583,-38.18647,8.6
10218,2018072303,146.2583,-38.18647,8.6
10218,2018072320,146.2583,-38.18647,8.6
10218,2018072506,146.2583,-38.18647,8.6
10218,2018081218,146.2583,-38.18647,8.6
10218,2018081321,146.2583,-38.18647,8.6
10218,2018091020,146.2583,-38.18647,8.6
10218,2018091216,146.2583,-38.18647,8.6
10218,2018091306,146.2583,-38.18647,8.6
10218,2018100410,146.2583,-38.18647,8.6
10218,2018102401,146.2583,-38.18647,8.6
10218,2018110418,146.2583,-38.18647,8.6
10218,2018111023,146.2583,-38.18647,8.6
10218,2018111917,146.2583,-38.18647,8.6
10218,2018112614,146.2583,-38.18647,8.6
10218,2018121001,146.2583,-38.18647,8.6
10218,2018121010,146.2583,-38.18647,8.6
10218,2018121103,146.2583,-38.18647,8.6
10218,2018121214,146.2583,-38.18647,8.6
10218,2018122021,146.2583,-38.18647,8.6
10218,2018122603,146.2583,-38.18647,8.6
10218,2018122919,146.2583,-38.18647,8.6
10218,2018123100,146.2583,-38.18647,8.6
10219,2018011108,146.4149,-38.30431,8.6
10219,2018011200,146.4149,-38.30431,8.6
10219,2018011404,146.4149,-38.30431,8.6
10219,2018012106,146.4149,-38.30431,8.6
10219,2018012505,146.4149,-38.30431,8.6
10219,2018012514,146.4149,-38.30431,8.6
10219,2018012519,146.4149,-38.30431,8.6
10219,2018012818,146.4149,-38.30431,8.6
10219,2018013117,146.4149,-38.30431,8.6
10219,2018021410,146.4149,-38.30431,8.6
10219,2018021618,146.4149,-38.30431,8.6
10219,2018030215,146.4149,-38.30431,8.6
10219,2018031122,146.4149,-38.30431,8.6
10219,2018033118,146.4149,-38.30431,8.6
10219,2018040111,146.4149,-38.30431,8.6
10219,2018040912,146.4149,-38.30431,8.6
10219,2018041712,146.4149,-38.30431,8.6
10219,2018041814,146.4149,-38.30431,8.6
10219,2018041911,146.4149,-38.30431,8.6
10219,2018051418,146.4149,-38.30431,8.6
10219,2018051810,146.4149,-38.30431,8.6
10219,2018053008,146.4149,-38.30431,8.6
10219,2018053106,146.4149,-38.30431,8.6
10219,2018061305,146.4149,-38.30431,8.6
10219,2018061721,146.4149,-38.30431,8.6
